RHOB,GR,NPHI,PEF,DTC,cluster
-1.602258,-0.040265,1.129189,-0.905632,0.933267,0
-1.606221,-0.119987,1.035518,-0.868605,0.933730,0
-1.600274,-0.187329,0.826436,-0.846533,0.935357,0
-1.555282,-0.123710,0.603734,-0.842886,0.931445,0
-1.495684,-0.030982,0.539350,-0.957693,0.931613,0
-1.506266,-0.098790,0.624198,-1.079365,0.935527,0
-1.628602,-0.253934,0.766957,-1.162491,0.933389,0
-1.791143,-0.282204,0.892713,-1.194101,0.931584,0
-1.865047,-0.312315,0.978183,-1.175335,0.935498,0
-1.798634,-0.389974,0.794770,-1.123879,0.935429,0
-1.646088,-0.464585,0.599208,-1.069414,0.931517,0
-1.518451,-0.258798,0.407555,-1.012757,0.931543,0
-1.460967,0.034798,0.423045,-0.950560,0.935456,0
-1.445305,0.124914,0.433129,-0.900018,0.933534,0
-1.419734,0.022957,0.524712,-0.893703,0.933462,0
-1.380685,0.043656,0.530157,-0.889689,0.935492,0
-1.364246,0.109522,0.574118,-0.859060,0.931578,0
-1.365938,0.279289,0.530814,-0.827645,0.931480,0
-1.352574,0.239528,0.558287,-0.820910,0.935393,0
-1.346901,0.156084,0.556976,-0.821707,0.933656,0
-1.406663,-0.000437,0.655095,-0.670415,0.931451,0
-1.496409,-0.116450,0.819982,-0.351614,0.935363,0
-1.587206,-0.106018,0.917607,0.027962,0.935564,0
-1.617787,-0.207376,0.949211,0.120031,0.931650,0
-1.579999,-0.358847,0.907185,0.140053,0.931410,0
-1.397211,-0.529408,0.856650,0.362019,0.935321,0
-1.116407,-0.535126,0.799475,0.682955,0.931978,0
-0.872590,-0.580124,0.517153,0.628340,0.891345,0
-0.803635,-0.639631,0.365531,0.412876,0.791943,0
-0.848506,-0.727384,0.242049,0.277424,0.712790,0
-0.917800,-0.657256,0.384374,0.186862,0.687907,0
-0.957836,-0.618221,0.401100,0.025290,0.661909,0
-0.981576,-0.666119,0.427568,-0.069524,0.636970,0
-0.979870,-0.640715,0.374927,-0.064104,0.612744,0
-0.965355,-0.744099,0.373698,0.056781,0.163820,0
-0.943139,-0.660174,0.588016,0.487491,-0.428399,0
-1.014549,-0.830407,0.377169,1.291720,-0.486463,2
-1.200490,-0.770746,-0.023452,2.311697,-0.515682,2
-1.371026,-0.842245,-0.553555,2.564459,-0.259277,2
-1.358990,-0.767273,-0.512649,1.694421,0.290113,2
-1.195127,-0.848715,-0.049226,1.405324,0.582981,2
-1.065086,-0.894163,0.165321,2.264290,0.654131,2
-1.098933,-1.009788,0.384095,4.453766,0.684550,2
-1.195142,-0.937448,0.492014,6.220058,0.447226,2
-1.236255,-0.893736,0.606933,6.252414,0.254282,2
-1.240512,-0.869521,0.737615,6.101906,0.578239,2
-1.221926,-0.905671,0.610773,6.253128,0.730431,2
-1.211039,-1.057797,0.481559,6.460661,0.729406,2
-1.216451,-1.031501,0.198792,6.595618,0.722529,2
-1.234322,-1.008724,0.279594,6.038761,0.721668,2
-1.264213,-0.922456,0.434187,5.137265,0.708352,2
-1.250361,-0.861860,0.565406,3.895398,0.704471,2
-1.176795,-0.873540,0.306254,2.533195,0.712898,2
-1.075041,-0.759805,0.078534,1.163351,0.731045,2
-0.983678,-0.812705,-0.066812,0.260858,0.737946,0
-0.946731,-0.715009,0.025251,-0.139208,0.737669,0
-0.923900,-0.684749,0.359917,-0.332077,0.736093,0
-0.915609,-0.496077,0.708936,-0.517812,0.772484,0
-0.905656,-0.462811,0.992084,-0.705209,0.827835,0
-0.912237,-0.374719,0.946403,-0.770487,0.908058,0
-0.941215,-0.462170,0.889474,-0.700071,0.988353,0
-0.951155,-0.502655,0.771455,-0.596960,1.019659,0
-0.955194,-0.383737,0.617063,-0.510130,1.030712,0
-0.942087,-0.228734,0.462060,-0.577304,1.004407,0
-0.999530,-0.050732,0.555721,-0.735067,0.998710,0
-1.101756,-0.055603,0.607502,-0.884332,1.008182,0
-1.171101,-0.062483,0.723049,-0.911693,0.986191,0
-1.179736,-0.149363,0.717857,-0.857347,0.981002,0
-1.184288,-0.368018,0.727838,-0.804007,0.948955,0
-1.208884,-0.450920,0.605765,-0.748496,0.946843,0
-1.195485,-0.497547,0.197052,-0.463635,0.955677,0
-1.083599,-0.499848,0.013279,0.327550,0.955803,0
-0.947627,-0.340707,0.072227,1.360170,0.966314,2
-0.889865,-0.362013,0.334217,0.856114,0.975317,2
-0.960633,-0.246279,0.700524,-0.175732,0.974084,0
-1.087846,-0.412804,0.864605,-0.772933,0.970077,0
-1.223430,-0.460176,1.092625,-0.962623,0.953139,0
-1.292166,-0.381719,1.378866,-0.976937,0.946547,0
-1.318226,-0.232859,1.509408,-0.891191,0.945356,0
-1.325674,0.003307,1.334733,-0.671618,0.938680,0
-1.324728,-0.018230,1.025882,-0.595238,0.951408,0
-1.365787,-0.148326,0.779550,-0.680959,1.000162,0
-1.422307,-0.250744,0.824871,-0.820947,1.086303,0
-1.469918,-0.382725,0.690923,-0.643575,1.150231,0
-1.407294,-0.417310,0.636589,-0.312835,1.145115,0
-1.373440,-0.480636,0.551961,-0.517139,1.091944,0
-1.457058,-0.256016,0.779077,-0.925974,1.034410,0
-1.624421,-0.127728,1.006977,-1.150486,0.988027,0
-1.711625,0.126225,1.410467,-1.101940,0.968784,0
-1.666854,-0.121391,1.309518,-1.005630,0.975800,0
-1.579676,-0.066641,1.093336,-0.993682,0.992315,0
-1.522324,-0.105005,0.897676,-1.030177,0.980894,0
-1.505425,0.174841,0.913276,-1.016325,0.954234,0
-1.501829,0.116363,0.911692,-0.985469,0.957039,0
-1.495141,0.047856,0.630394,-0.981373,0.961475,0
-1.497916,0.030344,0.522640,-0.939879,0.968329,0
-1.500293,0.089734,0.584232,-0.900958,0.954855,0
-1.510602,0.114769,0.799222,-0.873071,0.939425,0
-1.533950,0.104439,0.786905,-0.910502,0.911745,0
-1.586926,0.056683,0.742641,-0.952638,0.923057,0
-1.598745,0.054239,0.612258,-0.950084,0.988808,0
-1.545130,-0.096363,0.498106,-0.815889,1.035991,0
-1.474417,0.018845,0.314968,-0.582243,1.022075,0
-1.452977,0.053599,0.251338,-0.538768,1.026084,0
-1.489186,0.277329,0.468285,-0.736803,0.971233,0
-1.479870,0.339183,0.766052,-0.945977,0.952752,0
-1.405294,0.411826,1.006180,-0.981109,1.068102,0
-1.302965,0.310228,1.006826,-0.923447,1.131519,0
-1.252218,0.171476,0.862613,-0.846066,1.098344,0
-1.272168,0.221583,0.800376,-0.749775,1.073078,0
-1.321180,0.320174,0.758188,-0.767615,1.022976,0
-1.387907,0.408157,0.853934,-0.881041,0.976581,0
-1.463703,0.185360,0.741641,-0.952200,0.909239,0
-1.575851,0.119555,0.597960,-0.824288,0.875022,0
-1.654828,0.182637,0.644132,-0.582671,0.790123,0
-1.681520,0.338749,0.732029,-0.562939,0.720434,0
-1.649601,0.315160,0.912822,-0.792867,0.734911,0
-1.629728,0.119798,0.892733,-0.909277,0.781125,0
-1.653023,0.098715,1.056819,-0.770110,0.885529,0
-1.739692,0.188474,1.509911,-0.441287,0.925390,0
-1.730250,0.221674,1.594125,-0.336257,0.984774,0
-1.675012,0.196176,1.390445,-0.494789,0.996028,0
-1.499780,0.108589,0.837213,-0.735202,0.988825,0
-1.312847,0.238246,0.546618,-0.861506,1.005889,0
-1.201636,0.440264,0.481584,-0.895715,0.944277,0
-1.194935,0.592643,0.566864,-0.895427,0.902007,0
-1.244076,0.698256,0.583452,-0.818819,0.861319,0
-1.263624,0.838838,0.567091,-0.765670,0.815954,0
-1.228226,1.030475,0.514266,-0.745105,0.786712,0
-1.261501,1.245586,0.529874,-0.812824,0.792477,0
-1.393430,1.178821,0.674362,-0.864955,0.780297,0
-1.555501,0.902793,0.918009,-0.938848,0.809439,0
-1.689809,0.710966,1.356392,-0.943130,0.861027,0
-1.767879,0.552303,1.526074,-0.891061,0.842579,0
-1.810744,0.533288,1.527412,-0.737336,0.873949,0
-1.855369,0.371557,1.501555,-0.610648,0.865899,0
-1.884566,0.276409,1.528975,-0.454327,0.847391,0
-1.824681,0.265552,1.381274,-0.367572,0.872169,0
-1.696491,0.300662,1.104109,-0.437402,0.915398,0
-1.569105,0.453324,0.744587,-0.641239,1.011945,0
-1.511158,0.605358,0.714218,-0.723238,1.070085,0
-1.489695,0.657757,0.726478,-0.683587,1.059356,0
-1.513782,0.605500,1.006438,-0.568822,1.008595,0
-1.567187,0.506100,1.197684,-0.509492,0.956524,0
-1.604790,0.449323,1.212396,-0.480003,1.004045,0
-1.593269,0.495823,1.104961,-0.495167,1.056123,0
-1.555014,0.608910,1.006283,-0.570151,1.113562,0
-1.523758,0.563280,1.220865,-0.653670,1.167407,0
-1.497466,0.405809,1.265862,-0.650253,1.231664,0
-1.510702,0.224021,1.147449,-0.411732,1.258298,0
-1.572410,0.404675,0.768728,0.019985,1.279829,0
-1.625027,0.333297,0.708632,0.404512,1.281665,0
-1.642427,0.254895,0.697503,0.354615,1.246352,0
-1.580305,0.054255,0.807381,0.037546,1.211874,0
-1.467004,0.153609,0.785669,-0.198467,1.212058,0
-1.365662,0.154578,0.946965,-0.327918,1.214316,0
-1.295886,0.211967,1.051118,-0.419289,1.235967,0
-1.252944,0.163850,1.000305,-0.566199,1.255539,0
-1.205757,0.185712,0.820139,-0.744206,1.164643,0
-1.174921,0.186937,0.772564,-0.842917,1.092829,0
-1.128377,0.276340,0.737313,-0.897124,1.020183,0
-1.111332,0.284190,0.549120,-0.910921,1.023318,0
-1.102008,0.311426,0.260450,-0.932827,1.022648,0
-1.141031,0.252144,0.286530,-0.921479,1.044450,0
-1.164733,0.263909,0.677502,-0.868663,1.019756,0
-1.176456,0.180538,1.059304,-0.786838,1.017601,0
-1.174114,0.201758,1.325258,-0.737557,0.994355,0
-1.197408,0.321471,1.265587,-0.768607,0.972299,0
-1.230049,0.262103,1.072065,-0.783162,0.928855,0
-1.242787,0.162963,0.760309,-0.785650,0.918309,0
-1.217098,0.006031,0.623263,-0.775236,0.883181,0
-1.192981,0.073357,0.643278,-0.727747,0.893246,0
-1.186439,0.031206,0.595009,-0.637826,0.923155,0
-1.208720,0.066207,0.662056,-0.615659,0.898496,0
-1.231884,0.145772,0.715223,-0.693727,0.948326,0
-1.270391,0.316987,0.735573,-0.718437,0.937124,0
-1.294674,0.337486,0.653032,-0.680249,0.932691,0
-1.284374,0.274614,0.584976,-0.567857,0.921463,0
-1.230597,0.242659,0.661228,-0.616573,0.917061,0
-1.195751,0.256134,0.879919,-0.710149,0.909148,0
-1.189858,0.200890,0.915072,-0.801740,0.957509,0
-1.197885,0.046628,0.893496,-0.796692,0.966175,0
-1.186352,0.049239,0.627013,-0.759829,0.987602,0
-1.161150,0.234859,0.421366,-0.769457,0.973094,0
-1.121278,0.446862,0.265505,-0.780914,0.980973,0
-1.073398,0.456818,0.396835,-0.777206,0.985100,0
-1.034240,0.251904,0.557497,-0.767618,0.914216,0
-1.051125,0.201720,0.707415,-0.822778,0.921737,0
-1.107337,0.179338,0.729559,-0.874212,0.920696,0
-1.165669,0.218688,0.876082,-0.904344,0.894821,0
-1.226239,0.191456,1.097412,-0.881747,0.910462,0
-1.281528,0.119463,1.151231,-0.837824,0.926360,0
-1.341181,0.051728,1.003625,-0.797723,0.948995,0
-1.350875,-0.022259,0.812808,-0.811908,0.940874,0
-1.301023,-0.050473,0.789641,-0.848749,0.921461,0
-1.220311,-0.104491,0.962129,-0.875146,0.909665,0
-1.163192,-0.120091,0.969221,-0.878772,0.894344,0
-1.131910,-0.086999,0.899056,-0.862757,0.898142,0
-1.107011,0.094626,0.795476,-0.850445,0.895224,0
-1.089110,0.190200,0.946510,-0.841127,0.976877,0
-1.104873,0.263438,1.161729,-0.832355,1.008351,0
-1.149790,0.157495,1.122931,-0.791575,1.055110,0
-1.218270,0.006680,0.813219,-0.691301,1.082628,0
-1.270881,-0.084395,0.645288,-0.611460,1.102027,0
-1.294379,-0.040215,0.682162,-0.596250,1.121759,0
-1.281175,-0.001329,0.919227,-0.668864,1.149108,0
-1.261965,-0.066588,1.000926,-0.760701,1.125996,0
-1.258160,-0.115969,0.914967,-0.811484,1.125592,0
-1.253851,-0.030768,0.636214,-0.824803,1.075524,0
-1.234533,0.162595,0.221411,-0.817492,1.063067,0
-1.216357,0.145668,0.065112,-0.770916,1.039924,0
-1.192005,0.016471,0.442733,-0.730090,0.993499,0
-1.161927,-0.139057,0.959495,-0.728870,0.965553,0
-1.129898,-0.200884,1.111764,-0.797272,0.972525,0
-1.126213,-0.025610,0.788138,-0.866857,0.946097,0
-1.155842,0.056699,0.640190,-0.863188,0.933896,0
-1.197137,0.202710,0.915958,-0.773136,0.948598,0
-1.211342,0.121827,1.080078,-0.663729,1.002018,0
-1.184427,0.132038,0.930634,-0.643485,1.082968,0
-1.121766,0.066536,0.630322,-0.721277,1.124042,0
-1.068279,0.000721,0.444182,-0.770395,1.125599,0
-1.064336,-0.027811,0.557925,-0.695494,1.133224,0
-1.091233,0.092337,0.781416,-0.456629,1.118565,0
-1.100159,0.160817,0.974818,-0.285335,1.162436,0
-1.079424,0.243459,1.009855,-0.247363,1.131869,0
-1.058374,0.252329,0.985437,-0.326367,1.081609,0
-1.040674,0.281528,1.139881,-0.389951,1.041873,0
-1.036268,0.219982,1.320497,-0.513847,1.054009,0
-1.047360,0.154949,1.381463,-0.708164,1.080752,0
-1.079639,0.120961,1.175285,-0.842230,1.137145,0
-1.089167,0.087552,0.846739,-0.868769,1.203308,0
-1.041339,0.009353,0.670703,-0.792610,1.211564,0
-0.935000,-0.034695,0.733774,-0.706834,1.212071,0
-0.846737,-0.009346,0.986964,-0.660637,1.265908,0
-0.881152,0.041852,1.282170,-0.576514,1.299695,0
-0.985844,0.106003,1.373648,-0.488516,1.219582,0
-1.099052,0.200307,1.332489,-0.301652,1.197762,0
-1.150488,0.167783,1.331257,-0.160873,1.228501,0
-1.161061,0.135777,1.376859,-0.107490,1.238820,0
-1.142906,0.093017,1.247051,-0.159588,1.232464,0
-1.095610,0.193033,0.991856,-0.352167,1.213812,0
-1.059563,0.218491,0.848536,-0.470007,1.116876,0
-1.046173,0.174293,0.947014,-0.538530,1.028763,0
-1.039677,0.146541,0.938555,-0.603040,0.928697,0
-1.022881,0.132366,0.989984,-0.694422,0.907332,0
-1.009173,0.121369,1.097637,-0.719881,0.878171,0
-1.005498,0.203543,1.150761,-0.660566,0.912835,0
-1.021346,0.369672,0.985701,-0.608551,0.910885,0
-1.051407,0.488639,0.728991,-0.647051,0.927217,0
-1.069724,0.416512,0.715079,-0.751781,0.953680,0
-1.076474,0.390423,0.860864,-0.804464,0.967342,0
-1.077148,0.457192,1.127578,-0.801928,0.958559,0
-1.097549,0.429602,1.322319,-0.774740,0.950232,0
-1.110011,0.321529,1.231538,-0.782664,0.959364,0
-1.086497,0.166342,1.011019,-0.811582,0.964358,0
-1.031628,0.127168,0.913573,-0.821992,0.944594,0
-0.984757,0.143966,0.978036,-0.819036,0.941350,0
-0.968258,0.126960,0.895563,-0.810851,0.884256,0
-0.968360,0.110601,0.718096,-0.808104,0.837832,0
-0.975963,0.130693,0.805400,-0.814009,0.824868,0
-0.998723,0.178939,1.053321,-0.848882,0.760452,0
-1.052914,0.168229,1.107022,-0.879420,0.765693,0
-1.143617,0.111423,1.044929,-0.856101,0.818433,0
-1.284503,0.102462,1.057435,-0.700552,0.877076,0
-1.439266,0.105485,1.154053,-0.415485,0.886435,0
-1.513920,0.046910,1.086620,-0.155464,0.965123,0
-1.430725,0.061725,0.869059,-0.118251,0.944602,0
-1.261243,0.180233,0.825397,-0.280748,0.921136,0
-1.144459,0.265476,0.866110,-0.453927,0.901573,0
-1.087604,0.263400,0.834930,-0.611324,0.878771,0
-1.046517,0.230795,0.697396,-0.753770,0.806866,0
-1.004126,0.301855,0.552423,-0.817292,0.763306,0
-0.985550,0.361804,0.424108,-0.801637,0.757038,0
-0.994321,0.327373,0.400009,-0.781222,0.798540,0
-0.994355,0.247133,0.415551,-0.816077,0.817511,0
-0.967400,0.214079,0.560816,-0.876703,0.886445,0
-0.925986,0.261765,0.719399,-0.911990,0.921114,0
-0.896230,0.345258,0.879527,-0.927112,0.884625,0
-0.895907,0.361058,1.154084,-0.946131,0.843201,0
-0.912126,0.343163,1.342794,-0.954047,0.829192,0
-0.908878,0.310877,1.393969,-0.906259,0.840078,0
-0.888877,0.326513,1.150095,-0.821026,0.858862,0
-0.882679,0.368516,0.826516,-0.760744,0.924956,0
-0.875257,0.406261,0.786775,-0.744402,0.950606,0
-0.828463,0.467210,0.887298,-0.757979,0.937704,0
-0.735881,0.465869,0.779158,-0.777234,0.924277,0
-0.657966,0.455545,0.477892,-0.795474,0.897219,0
-0.654794,0.422192,0.302351,-0.812629,0.878134,0
-0.701127,0.344035,0.454220,-0.830664,0.859464,0
-0.753490,0.276139,0.668214,-0.851247,0.839882,0
-0.777097,0.213733,0.697833,-0.865582,0.844485,0
-0.768885,0.254106,0.622916,-0.858410,0.844176,0
-0.762926,0.273380,0.602092,-0.809502,0.909283,0
-0.781819,0.250293,0.636724,-0.753030,0.950514,0
-0.831087,0.221276,0.649599,-0.737401,0.962974,0
-0.894878,0.205921,0.638986,-0.773443,0.982704,0
-0.949487,0.198309,0.658357,-0.816883,0.982473,0
-0.965673,0.057437,0.758428,-0.827622,0.971772,0
-0.928990,-0.061762,0.797201,-0.824184,0.962922,0
-0.864178,-0.107058,0.744178,-0.817578,0.934610,0
-0.823503,0.043873,0.536971,-0.824369,0.876049,0
-0.827603,0.247196,0.379277,-0.842292,0.838634,0
-0.859989,0.279634,0.413402,-0.848220,0.782236,0
-0.896489,0.224203,0.517237,-0.829265,0.747554,0
-0.922766,0.222545,0.602749,-0.815926,0.747036,0
-0.933665,0.332342,0.645101,-0.850720,0.754915,0
-0.919090,0.344755,0.780029,-0.906253,0.788396,0
-0.902315,0.239347,0.898472,-0.934713,0.808696,0
-0.902373,0.227276,0.797690,-0.931692,0.828908,0
-0.931442,0.291796,0.606429,-0.912073,0.838278,0
-0.949320,0.379973,0.450519,-0.878169,0.842136,0
-0.915604,0.332003,0.516702,-0.830089,0.846087,0
-0.848600,0.271140,0.610424,-0.797782,0.849993,0
-0.803946,0.227466,0.567470,-0.795147,0.856678,0
-0.815284,0.208966,0.456583,-0.812208,0.831250,0
-0.850679,0.164946,0.488532,-0.832131,0.816975,0
-0.883058,0.167177,0.553381,-0.859731,0.788250,0
-0.918423,0.171011,0.541636,-0.912992,0.780709,0
-0.977237,0.187117,0.609754,-0.970257,0.786624,0
-1.056184,0.155551,0.939558,-1.004510,0.821032,0
-1.122330,0.141177,1.285491,-0.998140,0.881535,0
-1.139840,0.144911,1.520668,-0.958148,0.888608,0
-1.106883,0.121610,1.556824,-0.910768,0.920169,0
-1.046472,0.183584,1.409300,-0.864818,0.921344,0
-0.999281,0.266387,1.178229,-0.839369,0.913887,0
-0.990719,0.296407,0.859277,-0.822999,0.959111,0
-1.005054,0.206483,0.626334,-0.805665,0.972641,0
-1.030488,0.219695,0.565062,-0.784561,0.942391,0
-1.031991,0.346237,0.636579,-0.772156,0.908533,0
-1.008567,0.494979,0.714329,-0.761455,0.929622,0
-0.971611,0.535618,0.745681,-0.758513,0.942657,0
-0.953761,0.521711,0.749946,-0.777565,0.933541,0
-0.958895,0.502802,0.904777,-0.822319,0.921809,0
-0.975891,0.454396,0.905607,-0.845505,0.897190,0
-0.985009,0.354182,0.725666,-0.836123,0.894134,0
-0.988792,0.403207,0.601809,-0.805622,0.893084,0
-0.984522,0.426502,0.490703,-0.788535,0.897992,0
-0.985253,0.407407,0.578041,-0.791906,0.935078,0
-0.984742,0.344112,0.584792,-0.827224,0.945533,0
-0.966044,0.388499,0.623086,-0.870496,0.937574,0
-0.941361,0.536137,0.621001,-0.894470,0.931694,0
-0.925790,0.547193,0.672186,-0.897630,0.922089,0
-0.913309,0.528654,0.743007,-0.892072,0.930228,0
-0.891350,0.354187,0.841645,-0.881899,0.964696,0
-0.870530,0.142131,0.889563,-0.845226,1.071740,0
-0.884945,0.057478,0.840840,-0.799633,1.196898,0
-0.917074,0.159648,0.714779,-0.771838,1.251604,0
-0.965779,0.326338,0.642271,-0.811357,1.227422,0
-1.030300,0.353013,0.920233,-0.889717,1.118394,0
-1.102358,0.373574,1.286165,-0.968745,0.935032,0
-1.161108,0.409544,1.370392,-1.001186,0.763805,0
-1.169593,0.326147,1.112093,-1.005060,0.672500,0
-1.150913,0.238746,0.824523,-0.986187,0.727241,0
-1.099634,0.161547,0.912783,-0.977315,0.899851,0
-1.046085,0.190436,0.992105,-0.974588,1.060863,0
-0.988605,0.270342,0.862961,-0.968574,1.109195,0
-0.942181,0.310714,0.492656,-0.942938,1.096808,0
-0.907464,0.271937,0.299514,-0.884449,1.095088,0
-0.889385,0.113284,0.402362,-0.822142,1.072706,0
-0.881310,-0.011355,0.454959,-0.767728,0.995033,0
-0.859499,-0.149355,0.339616,-0.759299,0.918605,0
-0.831090,-0.048714,0.307045,-0.775150,0.908004,0
-0.786159,-0.010703,0.454051,-0.786035,0.906409,0
-0.765344,0.154943,0.553576,-0.790580,0.884578,0
-0.778071,0.164913,0.474332,-0.795089,0.906261,0
-0.835733,0.130697,0.472934,-0.846883,0.963303,0
-0.923439,0.061397,0.523895,-0.912792,0.966040,0
-0.993276,-0.074246,0.539433,-0.978457,0.933594,0
-1.044042,-0.103435,0.479685,-1.025358,0.950551,0
-1.065909,-0.014444,0.622399,-1.043845,1.001428,0
-1.059493,0.116673,0.784905,-1.031471,1.054445,0
-1.035532,0.239785,0.748047,-0.976798,1.113620,0
-0.978920,0.226113,0.594362,-0.910995,1.160937,0
-0.909940,0.121268,0.384180,-0.859926,1.174513,0
-0.838857,0.070337,0.289692,-0.821040,1.179199,0
-0.785939,0.161025,0.317760,-0.762452,1.139551,0
-0.738881,0.246881,0.438415,-0.712706,1.042510,0
-0.700058,0.308771,0.609863,-0.655615,0.994448,0
-0.682402,0.188382,0.607936,-0.640897,0.979337,0
-0.705379,0.083547,0.511465,-0.645941,0.958565,0
-0.723544,0.073713,0.381284,-0.708910,0.951016,0
-0.727272,0.213256,0.403043,-0.777948,0.965836,0
-0.721621,0.294068,0.600125,-0.786910,1.005491,0
-0.724168,0.266234,0.704250,-0.775812,1.037985,0
-0.732247,0.225159,0.653242,-0.772235,1.051348,0
-0.737173,0.368511,0.547494,-0.765365,1.085701,0
-0.757620,0.441211,0.774213,-0.727570,1.109851,0
-0.790027,0.401821,1.212489,-0.668522,1.091922,0
-0.821872,0.221358,1.343995,-0.663309,1.050451,0
-0.848025,0.217917,1.308143,-0.707598,0.977720,0
-0.859509,0.293425,1.082061,-0.759963,0.925537,0
-0.871473,0.353586,0.899963,-0.776240,0.898001,0
-0.867133,0.322130,0.598247,-0.764141,0.870711,0
-0.839467,0.226153,0.494204,-0.746627,0.821743,0
-0.781926,0.271852,0.727125,-0.746571,0.809750,0
-0.728270,0.177039,0.925728,-0.763530,0.854863,0
-0.703926,0.114380,0.866589,-0.740791,0.891942,0
-0.693617,0.045020,0.643175,-0.702578,0.950358,0
-0.685697,0.012162,0.520910,-0.691100,1.001761,0
-0.689813,0.076306,0.617474,-0.738872,1.031050,0
-0.702385,0.084052,0.583697,-0.814456,1.051014,0
-0.703892,0.158733,0.464900,-0.851983,1.062591,0
-0.712225,0.124020,0.249106,-0.849203,1.055950,0
-0.747922,0.026529,0.386630,-0.831917,1.030176,0
-0.799169,0.061393,0.559983,-0.812634,1.021628,0
-0.827885,0.045998,0.578359,-0.816136,1.014534,0
-0.830266,0.102641,0.449372,-0.814674,0.978531,0
-0.804701,0.148039,0.325056,-0.806698,0.936488,0
-0.787861,0.255484,0.511296,-0.767924,0.959632,0
-0.785257,0.418857,0.749973,-0.737200,1.031017,0
-0.785019,0.468048,0.931872,-0.775350,1.068278,0
-0.737250,0.511424,0.991180,-0.809618,1.083568,0
-0.675624,0.582774,0.865815,-0.811344,1.136653,0
-0.642195,0.610599,0.693408,-0.734135,1.191953,0
-0.654640,0.658936,0.357112,-0.731087,1.203242,0
-0.701675,0.688121,0.092088,-0.767798,1.172298,0
-0.731511,0.693912,0.187292,-0.770797,1.087430,0
-0.719406,0.577139,0.544008,-0.705361,1.031320,0
-0.663172,0.461401,0.902740,-0.656529,0.992052,0
-0.641148,0.375063,0.822366,-0.697695,0.957564,0
-0.636458,0.392731,0.511157,-0.727514,0.949749,0
