RHOB,GR,DEPTH_MD,NPHI,PEF,DTC,cluster
-1.240076,-0.784134,1198.288000,0.472810,-0.426061,0.924631,0
-1.187685,-0.760613,1198.440000,0.287687,-0.488623,0.922759,0
-1.182703,-0.696253,1198.592000,0.126046,-0.388314,0.922696,0
-1.191919,-0.700377,1198.744000,0.128989,-0.234334,0.923994,0
-1.173656,-0.637072,1198.896000,0.421687,-0.049076,0.925293,0
-1.141441,-0.529203,1199.048000,0.820085,0.217670,0.922800,0
-1.137598,-0.407108,1199.200000,0.856160,0.426942,0.924571,0
-1.170501,-0.429790,1199.352000,0.614065,0.426369,0.928492,0
-1.207297,-0.538866,1199.504000,0.444042,0.253351,0.926746,0
-1.226088,-0.494301,1199.656000,0.542628,0.005857,0.922842,0
-1.219799,-0.322451,1199.808000,0.663682,-0.229987,0.927348,0
-1.185594,-0.154139,1199.960000,0.566911,-0.450696,0.926778,0
-1.123144,-0.082442,1200.112000,0.469133,-0.631912,0.922872,0
-1.024719,-0.110627,1200.264000,0.530360,-0.765217,0.924498,0
-0.923759,-0.226473,1200.416000,0.621516,-0.795716,0.928419,0
-0.867595,-0.304840,1200.568000,0.721667,-0.722392,0.924081,0
-0.868759,-0.315518,1200.720000,0.810558,-0.634082,0.927223,0
-0.914400,-0.265753,1200.872000,0.838586,-0.570213,0.929569,0
-0.974128,-0.276714,1201.024000,0.821859,-0.477519,0.924133,0
-1.018396,-0.310707,1201.176000,0.725728,-0.262482,0.924438,0
-1.089563,-0.276712,1201.328000,0.706849,-0.078148,0.928357,0
-1.131537,-0.237780,1201.480000,0.679449,-0.174498,0.924202,0
-1.165267,-0.272700,1201.632000,0.623899,-0.333593,0.924406,0
-1.182785,-0.290744,1201.784000,0.550202,-0.393436,0.928327,0
-1.174770,-0.353722,1201.936000,0.574294,-0.391690,0.926913,0
-1.131846,-0.440276,1202.088000,0.602257,-0.433323,0.923005,0
-1.055349,-0.528700,1202.240000,0.506980,-0.537022,0.924364,0
-0.997305,-0.536956,1202.392000,0.250657,-0.588690,0.928284,0
-0.996253,-0.374662,1202.544000,-0.017956,-0.623774,0.924349,0
-1.051705,-0.234858,1202.696000,-0.092314,-0.733310,0.926954,0
-1.144349,-0.194100,1202.848000,0.072020,-0.867987,0.926976,0
-1.254401,-0.219333,1203.000000,0.392519,-0.984533,0.923068,0
-1.363966,-0.200404,1203.152000,0.760551,-1.039789,0.924304,0
-1.443318,-0.104950,1203.304000,0.936110,-1.048906,0.928223,0
-1.454866,-0.058549,1203.456000,0.939298,-1.047606,0.924469,0
-1.392020,-0.028231,1203.608000,0.786713,-1.031508,0.924273,0
-1.311964,-0.009348,1203.760000,0.657860,-0.992538,0.928192,0
-1.289598,0.013239,1203.912000,0.622134,-0.930445,0.927047,0
-1.332867,-0.055989,1204.064000,0.784763,-0.872059,0.923139,0
-1.395208,-0.130860,1204.216000,0.903057,-0.876712,0.924231,0
-1.434566,-0.125235,1204.368000,0.918251,-0.915234,0.928150,0
-1.440306,-0.099191,1204.520000,0.810786,-0.938256,0.927089,0
-1.405593,0.024057,1204.672000,0.678631,-0.932664,0.928129,0
-1.357861,-0.062117,1204.824000,0.561871,-0.949380,0.932033,0
-1.351006,-0.039433,1204.976000,0.474617,-1.023824,0.931046,0
-1.424039,-0.085196,1205.128000,0.485163,-1.068792,0.927129,0
-1.544684,-0.051105,1205.280000,0.640186,-1.051958,0.928089,0
-1.621955,-0.119184,1205.432000,0.828633,-1.013775,0.932008,0
-1.624822,-0.213850,1205.584000,1.023737,-1.002043,0.931095,0
-1.588798,-0.197320,1205.736000,1.009270,-1.011589,0.930779,0
-1.602704,-0.259185,1205.888000,0.891143,-1.011214,0.932723,0
-1.667540,-0.325411,1206.040000,0.746376,-1.000956,0.931117,0
-1.730094,-0.362572,1206.192000,0.768284,-0.980587,0.927202,0
-1.749350,-0.325636,1206.344000,1.000207,-0.918825,0.928015,0
-1.694971,-0.367583,1206.496000,1.060788,-0.816507,0.931921,0
-1.582906,-0.446447,1206.648000,0.913379,-0.728586,0.931159,0
-1.462093,-0.458935,1206.800000,0.780213,-0.743618,0.927245,0
-1.445129,-0.394392,1206.952000,0.782121,-0.870540,0.927974,0
-1.553691,-0.372982,1207.104000,0.958294,-0.998151,0.931882,0
-1.702076,-0.280703,1207.256000,0.977470,-1.087243,0.931199,0
-1.795106,-0.185280,1207.408000,0.957454,-1.119016,0.928435,0
-1.819521,-0.182530,1207.560000,0.818523,-1.082365,0.926469,0
-1.789422,-0.263005,1207.712000,0.644202,-0.968111,0.927923,0
-1.715451,-0.330602,1207.864000,0.644279,-0.870344,0.931829,0
-1.620520,-0.297612,1208.016000,0.825163,-0.875775,0.931250,0
-1.533899,-0.305605,1208.168000,0.950387,-0.934610,0.927337,0
-1.499148,-0.184608,1208.320000,0.830212,-0.962411,0.927881,0
-1.483600,-0.101796,1208.472000,0.638238,-0.977574,0.930320,0
-1.475486,-0.130802,1208.624000,0.644818,-1.029041,0.931615,0
-1.461906,-0.254480,1208.776000,0.615719,-1.091674,0.932912,0
-1.503398,-0.346566,1208.928000,0.552990,-1.114023,0.931312,0
-1.593359,-0.313809,1209.080000,0.581970,-1.092578,0.927398,0
-1.672841,-0.264148,1209.232000,0.689587,-1.027935,0.927819,0
-1.674784,-0.194250,1209.384000,0.624007,-0.994473,0.930656,0
-1.634298,-0.120846,1209.536000,0.490493,-1.006581,0.932600,0
-1.618866,-0.052556,1209.688000,0.652741,-1.062473,0.931362,0
-1.648210,0.040950,1209.840000,1.126210,-1.069187,0.931696,0
-1.670894,-0.060201,1209.992000,1.323884,-1.035793,0.931383,0
-1.652141,-0.081262,1210.144000,1.292897,-0.961878,0.931676,0
-1.617845,-0.114770,1210.296000,1.093724,-0.915893,0.935591,0
-1.602258,-0.040265,1210.448000,1.129189,-0.905632,0.933267,0
-1.606221,-0.119987,1210.600000,1.035518,-0.868605,0.933730,0
-1.600274,-0.187329,1210.752000,0.826436,-0.846533,0.935357,0
-1.555282,-0.123710,1210.904000,0.603734,-0.842886,0.931445,0
-1.495684,-0.030982,1211.056000,0.539350,-0.957693,0.931613,0
-1.506266,-0.098790,1211.208000,0.624198,-1.079365,0.935527,0
-1.628602,-0.253934,1211.360000,0.766957,-1.162491,0.933389,0
-1.791143,-0.282204,1211.512000,0.892713,-1.194101,0.931584,0
-1.865047,-0.312315,1211.664000,0.978183,-1.175335,0.935498,0
-1.798634,-0.389974,1211.816000,0.794770,-1.123879,0.935429,0
-1.646088,-0.464585,1211.968000,0.599208,-1.069414,0.931517,0
-1.518451,-0.258798,1212.120000,0.407555,-1.012757,0.931543,0
-1.460967,0.034798,1212.272000,0.423045,-0.950560,0.935456,0
-1.445305,0.124914,1212.424000,0.433129,-0.900018,0.933534,0
-1.419734,0.022957,1212.576000,0.524712,-0.893703,0.933462,0
-1.380685,0.043656,1212.728000,0.530157,-0.889689,0.935492,0
-1.364246,0.109522,1212.880000,0.574118,-0.859060,0.931578,0
-1.365938,0.279289,1213.032000,0.530814,-0.827645,0.931480,0
-1.352574,0.239528,1213.184000,0.558287,-0.820910,0.935393,0
-1.346901,0.156084,1213.336000,0.556976,-0.821707,0.933656,0
-1.406663,-0.000437,1213.488000,0.655095,-0.670415,0.931451,0
-1.496409,-0.116450,1213.640000,0.819982,-0.351614,0.935363,0
-1.587206,-0.106018,1213.792000,0.917607,0.027962,0.935564,0
-1.617787,-0.207376,1213.944000,0.949211,0.120031,0.931650,0
-1.579999,-0.358847,1214.096000,0.907185,0.140053,0.931410,0
-1.397211,-0.529408,1214.248000,0.856650,0.362019,0.935321,0
-1.116407,-0.535126,1214.400000,0.799475,0.682955,0.931978,0
-0.872590,-0.580124,1214.552000,0.517153,0.628340,0.891345,0
-0.803635,-0.639631,1214.704000,0.365531,0.412876,0.791943,0
-0.848506,-0.727384,1214.856000,0.242049,0.277424,0.712790,0
-0.917800,-0.657256,1215.008000,0.384374,0.186862,0.687907,0
-0.957836,-0.618221,1215.160000,0.401100,0.025290,0.661909,0
-0.981576,-0.666119,1215.312000,0.427568,-0.069524,0.636970,0
-0.979870,-0.640715,1215.464000,0.374927,-0.064104,0.612744,0
-0.965355,-0.744099,1215.616000,0.373698,0.056781,0.163820,0
-0.943139,-0.660174,1215.768000,0.588016,0.487491,-0.428399,0
-1.014549,-0.830407,1215.920000,0.377169,1.291720,-0.486463,0
-1.200490,-0.770746,1216.072000,-0.023452,2.311697,-0.515682,0
-1.371026,-0.842245,1216.224000,-0.553555,2.564459,-0.259277,0
-1.358990,-0.767273,1216.376000,-0.512649,1.694421,0.290113,0
-1.195127,-0.848715,1216.528000,-0.049226,1.405324,0.582981,0
-1.065086,-0.894163,1216.680000,0.165321,2.264290,0.654131,0
-1.098933,-1.009788,1216.832000,0.384095,4.453766,0.684550,0
-1.195142,-0.937448,1216.984000,0.492014,6.220058,0.447226,0
-1.236255,-0.893736,1217.136000,0.606933,6.252414,0.254282,0
-1.240512,-0.869521,1217.288000,0.737615,6.101906,0.578239,0
-1.221926,-0.905671,1217.440000,0.610773,6.253128,0.730431,0
-1.211039,-1.057797,1217.592000,0.481559,6.460661,0.729406,0
-1.216451,-1.031501,1217.744000,0.198792,6.595618,0.722529,0
-1.234322,-1.008724,1217.896000,0.279594,6.038761,0.721668,0
-1.264213,-0.922456,1218.048000,0.434187,5.137265,0.708352,0
-1.250361,-0.861860,1218.200000,0.565406,3.895398,0.704471,0
-1.176795,-0.873540,1218.352000,0.306254,2.533195,0.712898,0
-1.075041,-0.759805,1218.504000,0.078534,1.163351,0.731045,0
-0.983678,-0.812705,1218.656000,-0.066812,0.260858,0.737946,0
-0.946731,-0.715009,1218.808000,0.025251,-0.139208,0.737669,0
-0.923900,-0.684749,1218.960000,0.359917,-0.332077,0.736093,0
-0.915609,-0.496077,1219.112000,0.708936,-0.517812,0.772484,0
-0.905656,-0.462811,1219.264000,0.992084,-0.705209,0.827835,0
-0.912237,-0.374719,1219.416000,0.946403,-0.770487,0.908058,0
-0.941215,-0.462170,1219.568000,0.889474,-0.700071,0.988353,0
-0.951155,-0.502655,1219.720000,0.771455,-0.596960,1.019659,0
-0.955194,-0.383737,1219.872000,0.617063,-0.510130,1.030712,0
-0.942087,-0.228734,1220.024000,0.462060,-0.577304,1.004407,0
-0.999530,-0.050732,1220.176000,0.555721,-0.735067,0.998710,0
-1.101756,-0.055603,1220.328000,0.607502,-0.884332,1.008182,0
-1.171101,-0.062483,1220.480000,0.723049,-0.911693,0.986191,0
-1.179736,-0.149363,1220.632000,0.717857,-0.857347,0.981002,0
-1.184288,-0.368018,1220.784000,0.727838,-0.804007,0.948955,0
-1.208884,-0.450920,1220.936000,0.605765,-0.748496,0.946843,0
-1.195485,-0.497547,1221.088000,0.197052,-0.463635,0.955677,0
-1.083599,-0.499848,1221.240000,0.013279,0.327550,0.955803,0
-0.947627,-0.340707,1221.392000,0.072227,1.360170,0.966314,0
-0.889865,-0.362013,1221.544000,0.334217,0.856114,0.975317,0
-0.960633,-0.246279,1221.696000,0.700524,-0.175732,0.974084,0
-1.087846,-0.412804,1221.848000,0.864605,-0.772933,0.970077,0
-1.223430,-0.460176,1222.000000,1.092625,-0.962623,0.953139,0
-1.292166,-0.381719,1222.152000,1.378866,-0.976937,0.946547,0
-1.318226,-0.232859,1222.304000,1.509408,-0.891191,0.945356,0
-1.325674,0.003307,1222.456000,1.334733,-0.671618,0.938680,0
-1.324728,-0.018230,1222.608000,1.025882,-0.595238,0.951408,0
-1.365787,-0.148326,1222.760000,0.779550,-0.680959,1.000162,0
-1.422307,-0.250744,1222.912000,0.824871,-0.820947,1.086303,0
-1.469918,-0.382725,1223.064000,0.690923,-0.643575,1.150231,0
-1.407294,-0.417310,1223.216000,0.636589,-0.312835,1.145115,0
-1.373440,-0.480636,1223.368000,0.551961,-0.517139,1.091944,0
-1.457058,-0.256016,1223.520000,0.779077,-0.925974,1.034410,0
-1.624421,-0.127728,1223.672000,1.006977,-1.150486,0.988027,0
-1.711625,0.126225,1223.824000,1.410467,-1.101940,0.968784,0
-1.666854,-0.121391,1223.976000,1.309518,-1.005630,0.975800,0
-1.579676,-0.066641,1224.128000,1.093336,-0.993682,0.992315,0
-1.522324,-0.105005,1224.280000,0.897676,-1.030177,0.980894,0
-1.505425,0.174841,1224.432000,0.913276,-1.016325,0.954234,0
-1.501829,0.116363,1224.584000,0.911692,-0.985469,0.957039,0
-1.495141,0.047856,1224.736000,0.630394,-0.981373,0.961475,0
-1.497916,0.030344,1224.888000,0.522640,-0.939879,0.968329,0
-1.500293,0.089734,1225.040000,0.584232,-0.900958,0.954855,0
-1.510602,0.114769,1225.192000,0.799222,-0.873071,0.939425,0
-1.533950,0.104439,1225.344000,0.786905,-0.910502,0.911745,0
-1.586926,0.056683,1225.496000,0.742641,-0.952638,0.923057,0
-1.598745,0.054239,1225.648000,0.612258,-0.950084,0.988808,0
-1.545130,-0.096363,1225.800000,0.498106,-0.815889,1.035991,0
-1.474417,0.018845,1225.952000,0.314968,-0.582243,1.022075,0
-1.452977,0.053599,1226.104000,0.251338,-0.538768,1.026084,0
-1.489186,0.277329,1226.256000,0.468285,-0.736803,0.971233,0
-1.479870,0.339183,1226.408000,0.766052,-0.945977,0.952752,0
-1.405294,0.411826,1226.560000,1.006180,-0.981109,1.068102,0
-1.302965,0.310228,1226.712000,1.006826,-0.923447,1.131519,0
-1.252218,0.171476,1226.864000,0.862613,-0.846066,1.098344,0
-1.272168,0.221583,1227.016000,0.800376,-0.749775,1.073078,0
-1.321180,0.320174,1227.168000,0.758188,-0.767615,1.022976,0
-1.387907,0.408157,1227.320000,0.853934,-0.881041,0.976581,0
-1.463703,0.185360,1227.472000,0.741641,-0.952200,0.909239,0
-1.575851,0.119555,1227.624000,0.597960,-0.824288,0.875022,0
-1.654828,0.182637,1227.776000,0.644132,-0.582671,0.790123,0
-1.681520,0.338749,1227.928000,0.732029,-0.562939,0.720434,0
-1.649601,0.315160,1228.080000,0.912822,-0.792867,0.734911,0
-1.629728,0.119798,1228.232000,0.892733,-0.909277,0.781125,0
-1.653023,0.098715,1228.384000,1.056819,-0.770110,0.885529,0
-1.739692,0.188474,1228.536000,1.509911,-0.441287,0.925390,0
-1.730250,0.221674,1228.688000,1.594125,-0.336257,0.984774,0
-1.675012,0.196176,1228.840000,1.390445,-0.494789,0.996028,0
-1.499780,0.108589,1228.992000,0.837213,-0.735202,0.988825,0
-1.312847,0.238246,1229.144000,0.546618,-0.861506,1.005889,0
-1.201636,0.440264,1229.296000,0.481584,-0.895715,0.944277,0
-1.194935,0.592643,1229.448000,0.566864,-0.895427,0.902007,0
-1.244076,0.698256,1229.600000,0.583452,-0.818819,0.861319,0
-1.263624,0.838838,1229.752000,0.567091,-0.765670,0.815954,0
-1.228226,1.030475,1229.904000,0.514266,-0.745105,0.786712,0
-1.261501,1.245586,1230.056000,0.529874,-0.812824,0.792477,0
-1.393430,1.178821,1230.208000,0.674362,-0.864955,0.780297,0
-1.555501,0.902793,1230.360000,0.918009,-0.938848,0.809439,0
-1.689809,0.710966,1230.512000,1.356392,-0.943130,0.861027,0
-1.767879,0.552303,1230.664000,1.526074,-0.891061,0.842579,0
-1.810744,0.533288,1230.816000,1.527412,-0.737336,0.873949,0
-1.855369,0.371557,1230.968000,1.501555,-0.610648,0.865899,0
-1.884566,0.276409,1231.120000,1.528975,-0.454327,0.847391,0
-1.824681,0.265552,1231.272000,1.381274,-0.367572,0.872169,0
-1.696491,0.300662,1231.424000,1.104109,-0.437402,0.915398,0
-1.569105,0.453324,1231.576000,0.744587,-0.641239,1.011945,0
-1.511158,0.605358,1231.728000,0.714218,-0.723238,1.070085,0
-1.489695,0.657757,1231.880000,0.726478,-0.683587,1.059356,0
-1.513782,0.605500,1232.032000,1.006438,-0.568822,1.008595,0
-1.567187,0.506100,1232.184000,1.197684,-0.509492,0.956524,0
-1.604790,0.449323,1232.336000,1.212396,-0.480003,1.004045,0
-1.593269,0.495823,1232.488000,1.104961,-0.495167,1.056123,0
-1.555014,0.608910,1232.640000,1.006283,-0.570151,1.113562,0
-1.523758,0.563280,1232.792000,1.220865,-0.653670,1.167407,0
-1.497466,0.405809,1232.944000,1.265862,-0.650253,1.231664,0
-1.510702,0.224021,1233.096000,1.147449,-0.411732,1.258298,0
-1.572410,0.404675,1233.248000,0.768728,0.019985,1.279829,0
-1.625027,0.333297,1233.400000,0.708632,0.404512,1.281665,0
-1.642427,0.254895,1233.552000,0.697503,0.354615,1.246352,0
-1.580305,0.054255,1233.704000,0.807381,0.037546,1.211874,0
-1.467004,0.153609,1233.856000,0.785669,-0.198467,1.212058,0
-1.365662,0.154578,1234.008000,0.946965,-0.327918,1.214316,0
-1.295886,0.211967,1234.160000,1.051118,-0.419289,1.235967,0
-1.252944,0.163850,1234.312000,1.000305,-0.566199,1.255539,0
-1.205757,0.185712,1234.464000,0.820139,-0.744206,1.164643,0
-1.174921,0.186937,1234.616000,0.772564,-0.842917,1.092829,0
-1.128377,0.276340,1234.768000,0.737313,-0.897124,1.020183,0
-1.111332,0.284190,1234.920000,0.549120,-0.910921,1.023318,0
-1.102008,0.311426,1235.072000,0.260450,-0.932827,1.022648,0
-1.141031,0.252144,1235.224000,0.286530,-0.921479,1.044450,0
-1.164733,0.263909,1235.376000,0.677502,-0.868663,1.019756,0
-1.176456,0.180538,1235.528000,1.059304,-0.786838,1.017601,0
-1.174114,0.201758,1235.680000,1.325258,-0.737557,0.994355,0
-1.197408,0.321471,1235.832000,1.265587,-0.768607,0.972299,0
-1.230049,0.262103,1235.984000,1.072065,-0.783162,0.928855,0
-1.242787,0.162963,1236.136000,0.760309,-0.785650,0.918309,0
-1.217098,0.006031,1236.288000,0.623263,-0.775236,0.883181,0
-1.192981,0.073357,1236.440000,0.643278,-0.727747,0.893246,0
-1.186439,0.031206,1236.592000,0.595009,-0.637826,0.923155,0
-1.208720,0.066207,1236.744000,0.662056,-0.615659,0.898496,0
-1.231884,0.145772,1236.896000,0.715223,-0.693727,0.948326,0
-1.270391,0.316987,1237.048000,0.735573,-0.718437,0.937124,0
-1.294674,0.337486,1237.200000,0.653032,-0.680249,0.932691,0
-1.284374,0.274614,1237.352000,0.584976,-0.567857,0.921463,0
-1.230597,0.242659,1237.504000,0.661228,-0.616573,0.917061,0
-1.195751,0.256134,1237.656000,0.879919,-0.710149,0.909148,0
-1.189858,0.200890,1237.808000,0.915072,-0.801740,0.957509,0
-1.197885,0.046628,1237.960000,0.893496,-0.796692,0.966175,0
-1.186352,0.049239,1238.112000,0.627013,-0.759829,0.987602,0
-1.161150,0.234859,1238.264000,0.421366,-0.769457,0.973094,0
-1.121278,0.446862,1238.416000,0.265505,-0.780914,0.980973,0
-1.073398,0.456818,1238.568000,0.396835,-0.777206,0.985100,0
-1.034240,0.251904,1238.720000,0.557497,-0.767618,0.914216,0
-1.051125,0.201720,1238.872000,0.707415,-0.822778,0.921737,0
-1.107337,0.179338,1239.024000,0.729559,-0.874212,0.920696,0
-1.165669,0.218688,1239.176000,0.876082,-0.904344,0.894821,0
-1.226239,0.191456,1239.328000,1.097412,-0.881747,0.910462,0
-1.281528,0.119463,1239.480000,1.151231,-0.837824,0.926360,0
-1.341181,0.051728,1239.632000,1.003625,-0.797723,0.948995,0
-1.350875,-0.022259,1239.784000,0.812808,-0.811908,0.940874,0
-1.301023,-0.050473,1239.936000,0.789641,-0.848749,0.921461,0
-1.220311,-0.104491,1240.088000,0.962129,-0.875146,0.909665,0
-1.163192,-0.120091,1240.240000,0.969221,-0.878772,0.894344,0
-1.131910,-0.086999,1240.392000,0.899056,-0.862757,0.898142,0
-1.107011,0.094626,1240.544000,0.795476,-0.850445,0.895224,0
-1.089110,0.190200,1240.696000,0.946510,-0.841127,0.976877,0
-1.104873,0.263438,1240.848000,1.161729,-0.832355,1.008351,0
-1.149790,0.157495,1241.000000,1.122931,-0.791575,1.055110,0
-1.218270,0.006680,1241.152000,0.813219,-0.691301,1.082628,0
-1.270881,-0.084395,1241.304000,0.645288,-0.611460,1.102027,0
-1.294379,-0.040215,1241.456000,0.682162,-0.596250,1.121759,0
-1.281175,-0.001329,1241.608000,0.919227,-0.668864,1.149108,0
-1.261965,-0.066588,1241.760000,1.000926,-0.760701,1.125996,0
-1.258160,-0.115969,1241.912000,0.914967,-0.811484,1.125592,0
-1.253851,-0.030768,1242.064000,0.636214,-0.824803,1.075524,0
-1.234533,0.162595,1242.216000,0.221411,-0.817492,1.063067,0
-1.216357,0.145668,1242.368000,0.065112,-0.770916,1.039924,0
-1.192005,0.016471,1242.520000,0.442733,-0.730090,0.993499,0
-1.161927,-0.139057,1242.672000,0.959495,-0.728870,0.965553,0
-1.129898,-0.200884,1242.824000,1.111764,-0.797272,0.972525,0
-1.126213,-0.025610,1242.976000,0.788138,-0.866857,0.946097,0
-1.155842,0.056699,1243.128000,0.640190,-0.863188,0.933896,0
-1.197137,0.202710,1243.280000,0.915958,-0.773136,0.948598,0
-1.211342,0.121827,1243.432000,1.080078,-0.663729,1.002018,0
-1.184427,0.132038,1243.584000,0.930634,-0.643485,1.082968,0
-1.121766,0.066536,1243.736000,0.630322,-0.721277,1.124042,0
-1.068279,0.000721,1243.888000,0.444182,-0.770395,1.125599,0
-1.064336,-0.027811,1244.040000,0.557925,-0.695494,1.133224,0
-1.091233,0.092337,1244.192000,0.781416,-0.456629,1.118565,0
-1.100159,0.160817,1244.344000,0.974818,-0.285335,1.162436,0
-1.079424,0.243459,1244.496000,1.009855,-0.247363,1.131869,0
-1.058374,0.252329,1244.648000,0.985437,-0.326367,1.081609,0
-1.040674,0.281528,1244.800000,1.139881,-0.389951,1.041873,0
-1.036268,0.219982,1244.952000,1.320497,-0.513847,1.054009,0
-1.047360,0.154949,1245.104000,1.381463,-0.708164,1.080752,0
-1.079639,0.120961,1245.256000,1.175285,-0.842230,1.137145,0
-1.089167,0.087552,1245.408000,0.846739,-0.868769,1.203308,0
-1.041339,0.009353,1245.560000,0.670703,-0.792610,1.211564,0
-0.935000,-0.034695,1245.712000,0.733774,-0.706834,1.212071,0
-0.846737,-0.009346,1245.864000,0.986964,-0.660637,1.265908,0
-0.881152,0.041852,1246.016000,1.282170,-0.576514,1.299695,0
-0.985844,0.106003,1246.168000,1.373648,-0.488516,1.219582,0
-1.099052,0.200307,1246.320000,1.332489,-0.301652,1.197762,0
-1.150488,0.167783,1246.472000,1.331257,-0.160873,1.228501,0
-1.161061,0.135777,1246.624000,1.376859,-0.107490,1.238820,0
-1.142906,0.093017,1246.776000,1.247051,-0.159588,1.232464,0
-1.095610,0.193033,1246.928000,0.991856,-0.352167,1.213812,0
-1.059563,0.218491,1247.080000,0.848536,-0.470007,1.116876,0
-1.046173,0.174293,1247.232000,0.947014,-0.538530,1.028763,0
-1.039677,0.146541,1247.384000,0.938555,-0.603040,0.928697,0
-1.022881,0.132366,1247.536000,0.989984,-0.694422,0.907332,0
-1.009173,0.121369,1247.688000,1.097637,-0.719881,0.878171,0
-1.005498,0.203543,1247.840000,1.150761,-0.660566,0.912835,0
-1.021346,0.369672,1247.992000,0.985701,-0.608551,0.910885,0
