r,g,b,cluster
0.914530,0.775640,0.162934,0
-1.205764,-0.575687,0.369654,1
1.059096,0.008219,0.934688,0
0.609336,0.758957,1.389471,0
-1.896465,-2.043796,-1.587293,1
0.496897,0.458662,0.025121,0
0.978781,0.925787,0.617718,0
-0.948758,-1.042813,-0.994696,1
0.223828,0.308514,0.466123,0
0.834216,0.708907,0.052684,0
-0.322308,-0.458906,-0.994696,1
0.432645,0.575443,1.472159,0
0.207766,0.091635,-0.429662,0
-0.739941,-2.210626,-1.697543,1
0.689650,0.725590,0.162934,0
-1.655523,-1.576671,-1.408135,1
0.095326,0.008219,-0.498569,0
0.464771,1.042568,1.816692,0
-0.691753,-0.909349,-1.008477,1
-0.129554,0.375246,1.237877,0
-0.322308,-0.675786,-0.953352,1
0.882404,0.775640,0.162934,0
1.942551,1.976819,1.747786,0
1.043033,0.925787,0.328310,0
-1.045135,-0.191977,0.852000,0
-0.980884,-1.059496,-1.366792,1
0.946656,0.809006,0.176716,0
0.609336,0.742274,1.417034,0
0.207766,0.542077,1.458378,0
-1.816151,-1.092862,-1.118728,1
-1.077261,-0.559004,0.342092,1
0.609336,0.475345,-0.140255,0
-1.382455,-1.493255,-1.366792,1
0.786027,0.675541,0.080247,0
-1.735837,-1.977064,-1.697543,1
-0.354434,-0.175294,0.686624,0
0.737839,0.625492,-0.043785,0
-0.322308,-0.675786,-0.236724,1
0.721776,0.592126,-0.043785,0
0.448708,0.325197,-0.402099,0
-0.675690,-0.709152,0.080247,1
0.850279,0.725590,0.066465,0
-0.177742,-0.275393,-0.912008,1
0.962719,1.142667,1.720223,0
-2.008905,-2.193943,0.769312,1
-1.446706,-1.376474,-1.063603,1
0.850279,0.708907,0.107809,0
-0.579313,-0.792567,-0.374537,1
0.641462,0.525394,-0.140255,0
-0.338371,0.275148,1.361909,0
0.416582,0.942470,1.789130,0
1.894363,1.643158,1.430815,0
-1.976779,-2.210626,-1.697543,1
-1.398518,-1.576671,-1.669980,1
0.657525,0.542077,-0.112692,0
-1.125449,-1.243010,-1.518386,1
0.480834,-0.642420,1.279221,0
-0.772067,-0.875982,-1.270322,1
0.207766,-0.208660,-0.278068,0
1.508855,0.825689,-0.705288,0
-1.896465,-2.043796,-1.683762,1
1.235787,1.142667,0.548811,0
1.283975,1.192716,0.645280,0
-0.113491,0.291831,1.279221,0
0.721776,0.892421,1.499722,0
-0.322308,-0.008464,0.893344,0
0.914530,0.758957,0.190497,0
1.187598,1.075935,0.535030,0
-0.354434,-0.525638,-1.049821,1
1.155473,1.042568,0.507467,0
-1.494895,-1.026130,-1.077384,1
0.239891,0.775640,1.485941,0
0.930593,0.809006,0.135372,0
-1.414580,-1.593354,-1.518386,1
0.336268,0.892421,1.761567,0
0.416582,0.358563,-0.250505,0
0.641462,1.109301,1.816692,0
1.139410,1.042568,0.466123,0
-0.434748,-0.609054,-1.118728,1
-0.707816,-0.275393,0.783094,0
-1.061198,-1.192960,-1.435698,1
0.898467,0.758957,0.149153,0
-1.237889,-1.326425,-1.394354,1
0.031074,-0.041830,-0.526131,0
-0.306245,-0.458906,-1.049821,1
-0.145617,0.258465,1.251658,0
0.015012,0.492028,1.417034,0
-0.563250,-1.743501,-1.463261,1
-0.707816,-0.709152,0.066465,1
0.898467,0.708907,0.149153,0
0.512959,0.458662,-0.126473,0
0.882404,0.775640,0.162934,0
0.721776,0.608809,-0.057567,0
0.609336,0.492028,-0.154036,0
0.143514,-0.008464,-0.622601,0
0.898467,0.758957,0.149153,0
0.609336,0.492028,-0.154036,0
-1.189701,-1.393157,-1.449479,1
-1.077261,-1.243010,-1.394354,1
-0.498999,0.125001,1.306784,0
-0.049240,-0.075196,-0.608819,0
0.850279,0.708907,0.107809,0
-0.627502,-1.109545,1.637535,0
-0.434748,0.074951,0.948469,0
1.283975,1.176033,0.686624,0
1.010907,0.892421,0.300748,0
0.930593,0.842372,0.190497,0
-0.675690,-0.825933,-1.297885,1
0.336268,0.191733,-0.457225,0
0.561148,0.525394,0.080247,0
-2.008905,0.108318,-0.236724,1
-0.868444,-1.009447,0.727968,1
0.368394,0.525394,1.472159,0
1.219724,1.109301,0.562593,0
2.087117,2.043551,1.816692,0
-0.290182,0.208416,1.182752,0
-1.029072,-1.192960,-1.353010,1
0.625399,0.492028,-0.126473,0
-0.274119,-2.060479,-0.195380,1
0.866342,0.742274,0.080247,0
1.251850,1.342863,1.789130,0
-0.001051,0.275148,1.265440,0
-1.061198,-1.209643,-1.408135,1
0.529022,0.391929,-0.291849,0
0.480834,1.025885,1.816692,0
-0.739941,-0.875982,-1.284104,1
0.802090,0.975836,1.568629,0
-1.350329,-1.476572,-1.532167,1
0.657525,0.074951,-0.181598,0
0.272017,0.191733,-0.291849,0
0.657525,0.558760,-0.071348,0
0.512959,0.475345,-0.043785,0
-0.001051,-0.025147,-0.539913,0
-1.928591,-2.177260,-1.697543,1
-0.482936,-0.692469,-1.173853,1
0.223828,0.074951,-0.553694,0
-1.093324,-0.892665,1.251658,1
0.464771,0.325197,-0.346974,0
0.866342,0.792323,0.204278,0
-1.446706,-1.643403,-1.587293,1
-1.494895,-1.643403,-1.628637,1
0.946656,0.859055,0.204278,0
0.609336,0.441979,-0.071348,0
-0.386559,0.692224,-1.146291,0
0.914530,0.775640,0.162934,0
-1.687649,-1.927015,-1.669980,1
-1.494895,-1.726818,-1.587293,1
0.898467,0.775640,0.204278,0
-1.703711,-1.493255,-1.353010,1
-1.253952,-0.559004,0.300748,1
-1.221826,-0.475589,0.438561,1
1.123347,1.025885,0.452342,0
0.850279,0.708907,0.107809,0
-1.414580,-0.725835,-0.801758,1
-0.145617,0.041585,0.452342,0
1.171535,1.092618,0.479905,0
0.898467,0.792323,0.094028,0
0.882404,0.742274,0.121590,0
0.272017,0.842372,1.692660,0
0.400520,0.592126,1.265440,0
0.850279,0.742274,0.135372,0
0.689650,0.825689,1.541066,0
1.219724,1.125984,0.535030,0
1.026970,0.909104,0.328310,0
-0.193805,-0.692469,-0.691507,1
-0.948758,-1.059496,-1.366792,1
1.219724,1.125984,0.535030,0
-0.531125,-2.043796,-1.697543,1
-1.173638,-1.359791,-1.518386,1
0.962719,1.142667,1.720223,0
-0.482936,0.058268,1.044939,0
0.545085,0.441979,0.493686,0
1.765860,1.326180,1.527285,0
0.464771,0.341880,-0.360756,0
0.850279,0.725590,0.066465,0
0.031074,-0.041830,-0.677726,0
-1.013010,-1.176277,-1.394354,1
0.737839,0.875738,1.568629,0
-1.109387,-1.243010,-1.297885,1
-0.306245,0.008219,0.645280,0
1.235787,1.142667,0.603936,0
-0.884507,-0.108562,0.852000,0
0.673588,0.575443,-0.057567,0
-1.703711,-1.977064,-1.697543,1
-1.189701,-1.426523,-0.787976,1
0.496897,0.458662,0.025121,0
0.898467,0.758957,0.135372,0
1.075158,0.975836,0.328310,0
1.107284,1.025885,0.424779,0
-0.627502,-0.141928,0.907125,0
1.460666,1.125984,0.893344,0
0.191703,0.024902,-0.553694,0
-0.434748,0.241782,1.375690,0
0.609336,0.508711,-0.112692,0
-0.498999,1.926770,1.485941,0
-0.820256,-0.926032,-1.256541,1
-1.928591,-2.160577,-1.669980,1
0.529022,0.742274,1.334346,0
0.529022,0.492028,0.052684,0
-0.450811,0.175050,1.348127,0
-1.173638,-0.475589,0.562593,1
0.898467,0.758957,0.135372,0
0.175640,0.108318,-0.471006,0
-0.498999,0.158367,1.334346,0
1.026970,0.909104,0.397217,0
0.063200,0.175050,-0.526131,0
0.480834,0.391929,-0.236724,0
0.866342,0.725590,0.107809,0
0.625399,0.492028,-0.016223,0
0.721776,0.859055,1.568629,0
-0.996947,-1.142911,-1.366792,1
-1.751900,-1.977064,-1.656199,1
-0.595376,-0.792567,-1.228978,1
-1.173638,-0.208660,0.852000,0
0.689650,0.608809,0.052684,0
-0.964821,-1.142911,-1.173853,1
-1.045135,-0.275393,0.659062,1
-0.129554,0.225099,1.334346,0
-0.434748,-0.575687,-1.091165,1
-0.370496,0.308514,1.320565,0
-0.354434,1.226082,1.072501,0
-0.017114,0.425296,1.389471,0
1.107284,0.992519,0.521249,0
0.705713,0.575443,-0.057567,0
0.609336,0.492028,-0.167817,0
0.207766,0.558760,1.485941,0
-1.992842,-2.193943,-1.683762,1
-0.820256,-0.926032,0.397217,1
-1.591272,-1.860282,-1.614855,1
-0.756004,-0.859299,-1.256541,1
0.175640,0.608809,1.320565,0
0.223828,0.792323,1.789130,0
0.898467,0.809006,0.135372,0
-0.579313,-0.692469,-1.160072,1
0.737839,0.625492,-0.057567,0
-1.141512,-0.625737,0.231841,1
-0.515062,0.091635,1.127626,0
-1.494895,-1.643403,-1.628637,1
-1.719774,-1.960381,-1.683762,1
0.882404,0.742274,0.121590,0
-1.591272,-1.776867,-1.504605,1
-0.498999,0.125001,1.293002,0
0.786027,0.658858,0.011340,0
0.914530,0.775640,0.162934,0
0.657525,0.558760,-0.071348,0
0.175640,0.658858,1.306784,0
0.802090,0.258465,0.066465,0
-1.157575,-0.308759,0.755531,1
0.223828,0.542077,1.485941,0
-0.739941,-0.275393,0.920907,0
1.267912,1.359546,1.802911,0
0.721776,-0.675786,0.452342,0
0.400520,0.291831,-0.291849,0
0.721776,0.625492,0.011340,0
0.769965,0.642175,-0.002441,0
-1.767963,-2.010430,-1.697543,1
0.769965,0.675541,0.052684,0
0.850279,0.708907,0.107809,0
0.304143,0.175050,-0.498569,0
-0.450811,0.225099,1.334346,0
0.111389,0.441979,1.417034,0
0.496897,0.425296,-0.016223,0
-0.241994,-0.258710,-0.126473,0
0.786027,0.658858,0.011340,0
-0.258057,0.291831,1.237877,0
-1.976779,-2.210626,-1.697543,1
-1.462769,-1.626720,-1.242760,1
-1.093324,-0.325442,0.617718,1
-0.049240,0.341880,1.361909,0
-0.884507,-0.425540,0.714187,0
1.139410,1.025885,0.493686,0
0.786027,0.658858,0.011340,0
0.239891,0.125001,-0.512350,0
0.625399,0.875738,1.692660,0
0.673588,0.508711,-0.126473,0
0.673588,0.558760,-0.112692,0
0.802090,0.675541,0.204278,0
-2.008905,-2.210626,-1.697543,1
-1.848277,-2.077162,-1.601074,1
1.139410,1.025885,0.493686,0
0.496897,0.458662,-0.057567,0
-1.382455,-1.543304,-1.614855,1
0.047137,-0.008464,-0.457225,0
0.625399,0.458662,-0.154036,0
0.448708,0.325197,0.342092,0
-0.739941,-0.759201,0.052684,1
-0.675690,-0.709152,0.080247,1
0.625399,0.058268,-0.057567,0
1.283975,1.192716,0.645280,0
-0.884507,-0.892665,-0.016223,1
0.753902,0.625492,-0.016223,0
0.336268,0.642175,1.513503,0
-1.976779,-1.860282,0.342092,1
0.673588,0.542077,-0.167817,0
0.239891,0.158367,-0.374537,0
1.123347,1.309497,1.816692,0
-0.097428,-0.242026,-0.870664,1
-1.061198,-0.275393,0.672843,1
1.010907,0.875738,0.328310,0
-0.980884,-0.125245,0.962251,0
-1.173638,-1.343108,-0.980915,1
-0.482936,0.275148,1.417034,0
1.171535,1.075935,0.493686,0
0.866342,1.042568,1.582410,0
-0.482936,0.141684,1.306784,0
-1.543083,-1.259693,-1.187634,1
-1.703711,-2.060479,0.962251,1
0.625399,0.492028,-0.126473,0
-0.980884,-1.126228,-1.408135,1
-0.900570,-1.026130,-1.353010,1
1.781923,1.009202,0.507467,0
-1.173638,-1.276376,-1.421917,1
-0.756004,-0.926032,-1.104947,1
0.175640,0.108318,-0.457225,0
0.561148,0.525394,-0.002441,0
-0.900570,-1.026130,-0.980915,1
-0.290182,-0.492272,-0.953352,1
0.031074,0.008219,-0.512350,0
0.978781,0.859055,0.176716,0
0.721776,0.892421,1.513503,0
1.235787,1.125984,0.576374,0
-1.751900,-1.576671,-1.435698,1
0.850279,0.708907,0.094028,0
0.753902,0.592126,-0.043785,0
0.207766,0.658858,1.403253,0
0.288080,0.191733,-0.264286,0
0.127451,0.041585,-0.471006,0
1.219724,1.109301,0.562593,0
1.155473,1.042568,0.507467,0
0.047137,0.441979,1.444597,0
0.914530,0.658858,0.025121,0
0.432645,0.558760,1.389471,0
-0.980884,-1.176277,-1.394354,1
0.368394,0.608809,-1.380573,0
0.480834,0.425296,-0.140255,0
0.850279,0.742274,0.135372,0
0.802090,0.675541,0.025121,0
1.187598,1.109301,0.493686,0
0.737839,0.859055,1.609972,0
-0.113491,-0.258710,-0.884446,1
0.255954,0.125001,-0.567475,0
-0.225931,-0.325442,-0.953352,1
-1.478832,-0.475589,-0.622601,1
0.095326,0.024902,-0.471006,0
-0.515062,0.108318,1.293002,0
0.368394,0.975836,1.720223,0
2.087117,2.043551,1.816692,0
-1.928591,0.992519,-1.697543,1
-1.928591,-2.093845,-1.587293,1
1.187598,1.259448,1.761567,0
0.866342,0.742274,0.080247,0
-1.976779,-1.876965,0.383435,1
1.235787,1.125984,0.576374,0
0.464771,0.608809,1.499722,0
-1.205764,-1.343108,-1.477042,1
0.512959,0.492028,-0.002441,0
-1.157575,-0.442223,0.631499,1
-0.820256,-0.926032,-1.270322,1
-1.334266,-0.642420,0.424779,1
0.031074,-0.058513,-0.498569,0
-0.563250,0.825689,1.541066,0
-1.543083,-1.776867,-1.628637,1
-0.547188,-1.059496,1.720223,0
0.866342,0.725590,0.107809,0
0.930593,0.775640,0.204278,0
-0.017114,0.525394,1.224096,0
-1.414580,-1.610037,-1.669980,1
0.802090,0.675541,0.025121,0
0.882404,0.742274,0.121590,0
-1.318203,-0.759201,0.149153,1
-1.093324,-1.226326,-1.380573,1
0.127451,0.441979,1.417034,0
0.207766,0.074951,-0.581257,0
-1.302141,-0.709152,0.204278,1
0.577211,0.441979,-0.167817,0
1.187598,1.075935,0.535030,0
0.609336,0.508711,-0.112692,0
0.609336,0.492028,-0.154036,0
-0.241994,-0.342125,-0.870664,1
0.400520,-1.076179,-0.925789,1
-0.306245,0.258465,1.237877,0
0.850279,0.708907,0.107809,0
0.737839,0.625492,-0.057567,0
0.529022,1.025885,1.802911,0
1.075158,0.992519,0.397217,0
1.059096,0.959153,0.314529,0
-1.141512,-0.625737,0.286966,1
1.235787,1.142667,0.548811,0
-1.061198,-1.159594,-1.394354,1
0.593274,0.542077,0.038903,0
0.673588,0.508711,-0.126473,0
0.223828,0.125001,-0.457225,0
0.802090,0.675541,0.025121,0
-0.900570,-1.042813,-1.339229,1
0.930593,0.792323,0.162934,0
-0.836318,-0.992764,-0.884446,1
0.384457,0.925787,1.279221,0
0.802090,0.658858,0.052684,0
0.962719,0.859055,0.231841,0
-0.675690,-0.825933,-1.297885,1
-1.237889,-0.458906,0.507467,1
0.850279,0.758957,0.121590,0
0.368394,0.341880,0.424779,0
0.818153,0.692224,0.038903,0
0.914530,0.775640,0.162934,0
2.087117,-0.075196,-1.697543,0
-0.900570,-1.009447,-1.339229,1
-1.270015,-1.426523,-1.518386,1
0.384457,0.842372,1.637535,0
-1.077261,-0.425540,0.631499,1
-1.061198,-1.893649,1.678879,1
0.866342,0.725590,0.107809,0
0.866342,0.725590,0.107809,0
0.384457,0.275148,-0.388318,0
-1.157575,-1.259693,-1.394354,1
-1.189701,-1.293059,-1.435698,1
0.512959,0.475345,0.025121,0
0.529022,0.508711,0.011340,0
1.155473,1.059251,0.479905,0
-0.129554,0.308514,1.210314,0
0.368394,0.892421,1.665098,0
0.737839,0.875738,1.513503,0
-0.065303,0.291831,1.403253,0
-0.209868,-0.292076,-0.787976,1
-2.008905,-1.893649,0.342092,1
-1.270015,-0.408857,0.672843,1
0.866342,0.725590,0.107809,0
0.625399,0.508711,-0.140255,0
-0.852381,-1.026130,-1.325448,1
-0.739941,-0.358808,0.727968,0
-1.382455,-1.559987,-1.408135,1
-1.318203,-0.642420,0.466123,1
0.689650,0.809006,1.513503,0
0.336268,0.208416,-0.471006,0
0.689650,0.592126,-0.016223,0
0.223828,0.074951,-0.553694,0
-2.008905,-2.210626,-1.697543,1
0.320205,0.258465,-0.415881,0
-0.884507,-0.675786,0.066465,1
-1.093324,-1.192960,-1.353010,1
0.031074,0.008219,-0.539913,0
0.191703,0.091635,-0.484787,0
-1.013010,-1.176277,-1.394354,1
-0.241994,0.291831,1.182752,0
-0.691753,-0.191977,0.920907,0
0.512959,0.492028,-0.085129,0
-1.189701,-0.675786,0.245622,1
0.802090,0.675541,0.025121,0
0.689650,0.542077,-0.126473,0
-1.751900,-1.977064,-1.656199,1
0.882404,0.758957,0.190497,0
-0.418685,0.108318,0.934688,0
0.384457,0.859055,1.430815,0
0.834216,0.692224,0.080247,0
-0.852381,-1.026130,-0.994696,1
1.187598,1.075935,0.535030,0
0.239891,0.191733,-0.388318,0
0.818153,0.725590,0.507467,0
-1.189701,-1.276376,-1.463261,1
0.175640,-1.026130,-0.374537,1
0.850279,0.742274,0.135372,0
0.336268,0.875738,1.789130,0
-1.446706,-1.243010,-1.201416,1
-1.735837,-1.910332,-1.587293,1
-0.996947,-1.276376,-1.463261,1
-1.205764,-0.425540,0.397217,1
-0.756004,-0.926032,-1.325448,1
0.239891,0.175050,-0.402099,0
0.577211,0.809006,1.554847,0
0.898467,0.775640,0.107809,0
-1.318203,0.408613,-0.677726,1
0.834216,0.692224,0.080247,0
-1.928591,-2.160577,-1.669980,1
-0.691753,-0.692469,0.080247,1
2.087117,2.043551,1.816692,0
-1.157575,-1.326425,-1.463261,1
1.107284,1.025885,0.424779,0
0.882404,0.792323,0.121590,0
-2.008905,-2.210626,0.769312,1
2.087117,-2.210626,1.816692,0
2.087117,2.010185,1.816692,0
0.882404,0.742274,0.135372,0
0.882404,0.775640,0.162934,0
0.529022,0.492028,0.052684,0
0.850279,0.758957,0.121590,0
2.087117,-0.075196,-1.697543,0
1.026970,0.959153,0.645280,0
-1.141512,-1.810233,1.458378,1
1.107284,0.992519,0.479905,0
0.207766,0.125001,-0.484787,0
0.529022,0.408613,-0.305630,0
0.914530,0.792323,0.121590,0
0.866342,0.725590,0.107809,0
-1.093324,-1.226326,-1.380573,1
1.187598,1.075935,0.548811,0
-0.241994,0.291831,1.182752,0
1.219724,1.125984,0.535030,0
0.737839,0.625492,-0.043785,0
0.529022,0.692224,1.430815,0
0.464771,0.441979,-0.043785,0
0.175640,0.108318,-0.457225,0
-0.450811,-0.542321,-0.539913,1
-0.418685,-0.592371,-1.104947,1
1.155473,1.042568,0.507467,0
-1.253952,-1.393157,-1.518386,1
-1.061198,-1.176277,-1.463261,1
0.930593,0.809006,0.135372,0
-0.804193,-1.726818,1.637535,1
0.561148,0.542077,-0.043785,0
0.336268,0.208416,-0.471006,0
0.930593,0.809006,0.231841,0
-1.029072,-1.176277,-1.421917,1
0.496897,0.458662,-0.071348,0
-1.832214,-2.027113,-1.628637,1
0.609336,0.525394,-0.126473,0
-1.189701,-1.326425,-1.463261,1
-1.655523,-1.943698,-1.656199,1
-0.579313,-0.492272,0.438561,0
0.882404,0.775640,0.162934,0
0.641462,0.525394,-0.126473,0
0.609336,0.492028,-0.154036,0
-0.274119,1.292814,1.127626,0
0.882404,0.758957,0.273185,0
1.396415,1.509694,1.816692,0
1.219724,1.125984,0.535030,0
0.673588,0.575443,-0.057567,0
-2.008905,-2.210626,-1.683762,1
0.368394,0.942470,1.775348,0
0.657525,0.542077,-0.112692,0
0.866342,0.725590,0.107809,0
-0.017114,-0.075196,-0.608819,0
-1.013010,-0.158611,0.934688,0
-0.498999,0.091635,1.348127,0
1.043033,0.925787,0.342092,0
-1.205764,-1.343108,-1.477042,1
0.673588,0.525394,-0.140255,0
-0.723879,-0.825933,-1.228978,1
0.239891,0.175050,-0.402099,0
0.689650,0.825689,1.541066,0
-0.563250,-0.759201,-1.201416,1
-1.141512,-1.293059,-1.408135,1
0.545085,0.425296,-0.209161,0
-0.466873,0.241782,1.334346,0
1.203661,1.092618,0.548811,0
0.930593,0.809006,0.135372,0
0.159577,0.074951,-0.443443,0
0.448708,0.408613,-0.030004,0
-1.029072,-1.176277,-1.421917,1
0.721776,0.608809,-0.057567,0
-0.964821,-1.109545,-1.339229,1
0.769965,0.658858,-0.016223,0
-0.547188,0.125001,1.279221,0
-1.093324,-1.243010,-1.036040,1
-0.274119,0.175050,1.182752,0
-0.049240,-2.177260,0.052684,1
0.898467,0.809006,0.135372,0
1.187598,1.109301,0.493686,0
0.866342,0.742274,0.080247,0
0.545085,0.391929,-0.250505,0
-0.177742,1.559743,1.720223,0
0.529022,0.408613,-0.305630,0
-1.382455,-1.593354,-1.601074,1
0.384457,0.308514,-0.250505,0
0.609336,0.508711,-0.112692,0
0.223828,0.074951,-0.553694,0
-1.029072,-1.176277,-1.421917,1
-0.177742,-0.392174,-0.236724,0
-0.756004,-0.892665,-1.297885,1
1.139410,1.025885,0.493686,0
0.898467,0.625492,0.204278,0
0.609336,0.508711,-0.112692,0
0.207766,0.108318,-0.471006,0
-1.029072,-0.175294,0.893344,0
-1.013010,-1.276376,-1.490823,1
0.834216,0.692224,0.080247,0
-0.065303,0.425296,1.251658,0
0.721776,0.608809,-0.057567,0
-1.125449,-1.359791,-1.339229,1
0.063200,-0.008464,-0.498569,0
0.786027,0.175050,-0.346974,0
1.171535,1.092618,0.479905,0
0.031074,-0.041830,-0.526131,0
-1.494895,-1.660086,-1.601074,1
0.673588,0.558760,-0.112692,0
0.095326,0.024902,-0.388318,0
-0.177742,-0.792567,-0.622601,1
-1.173638,-1.309742,-1.449479,1
-0.306245,1.276131,1.113845,0
1.203661,1.092618,0.548811,0
-1.189701,-1.293059,-1.504605,1
-1.494895,-1.660086,-1.601074,1
-1.093324,-1.226326,-1.380573,1
0.272017,0.208416,-0.374537,0
0.047137,0.291831,0.714187,0
0.239891,0.108318,-0.581257,0
0.641462,0.525394,-0.140255,0
0.850279,0.758957,0.121590,0
0.641462,0.525394,-0.126473,0
0.866342,0.792323,0.204278,0
-0.161680,-0.258710,-0.719070,1
-0.434748,0.241782,1.375690,0
-1.992842,-2.177260,-1.697543,1
1.075158,1.259448,1.017376,0
0.882404,0.041585,0.755531,0
0.673588,0.792323,1.417034,0
1.171535,1.075935,0.493686,0
-1.976779,-2.160577,-1.697543,1
-0.659627,-0.842616,-1.311666,1
0.095326,0.625492,1.361909,0
1.701609,0.492028,-0.333193,0
0.834216,0.725590,0.038903,0
0.625399,0.525394,-0.071348,0
0.946656,0.875738,0.273185,0
0.673588,0.792323,1.499722,0
0.175640,0.175050,-0.429662,0
0.432645,0.341880,-0.278068,0
-0.193805,1.593109,1.734004,0
1.010907,0.408613,0.176716,0
0.737839,0.475345,-0.126473,0
-0.772067,-0.792567,0.025121,1
-1.157575,-1.276376,-1.366792,1
0.994844,0.875738,0.300748,0
0.496897,0.458662,0.025121,0
2.087117,2.043551,1.816692,0
1.123347,1.025885,0.369654,0
0.272017,0.208416,0.727968,0
-0.756004,-0.992764,-1.228978,1
0.914530,0.775640,0.162934,0
0.448708,0.942470,1.789130,0
1.123347,1.025885,0.452342,0
2.087117,2.043551,1.816692,0
1.380352,1.025885,0.796875,0
0.320205,0.241782,-0.388318,0
0.609336,0.525394,-0.126473,0
1.846174,1.543060,1.361909,0
-0.482936,0.191733,1.334346,0
-0.498999,1.142667,1.031157,0
1.187598,1.075935,0.548811,0
0.545085,1.059251,1.802911,0
1.043033,0.925787,0.342092,0
0.304143,0.175050,-0.498569,0
0.721776,0.592126,-0.043785,0
-0.209868,-0.358808,-0.967133,1
1.075158,1.292814,1.816692,0
0.159577,0.708907,1.430815,0
1.878300,1.676524,1.458378,0
0.930593,0.775640,0.204278,0
-0.707816,-0.809250,-1.215197,1
-1.864340,-2.093845,-1.697543,1
0.786027,-0.659103,0.369654,0
0.593274,0.458662,-0.154036,0
-1.398518,-1.309742,-1.270322,1
0.272017,0.191733,-0.291849,0
0.930593,0.792323,0.176716,0
-1.141512,-0.492272,-0.553694,1
0.898467,0.758957,0.135372,0
-0.788130,-0.892665,-1.284104,1
1.701609,1.376229,1.182752,0
0.191703,0.125001,-0.443443,0
1.026970,0.892421,0.245622,0
0.063200,-0.058513,-0.471006,0
0.079263,-0.008464,-0.457225,0
0.593274,-0.609054,0.617718,0
0.625399,0.492028,-0.126473,0
0.930593,0.792323,0.162934,0
-0.948758,-1.059496,-0.967133,1
1.203661,1.292814,1.747786,0
-0.225931,-0.408857,-0.912008,1
0.272017,0.141684,-0.526131,0
-0.145617,-0.475589,0.424779,0
1.187598,1.092618,0.562593,0
-0.996947,-1.142911,-0.939571,1
-1.302141,-1.026130,-0.939571,1
0.850279,0.792323,0.920907,0
-0.418685,-0.575687,-0.539913,1
-0.948758,-1.076179,-1.394354,1
